,player_id,player_name,player_position,team_id,match_id,match_date,match_week,avg_passes,std_passes,avg_minsPlayed,ps_passes,std_ps_passes,ps_minsPlayed,avg_possession,ps_possession,target,is_sub,cheat_possession
58,bqbt9eix8zlp6rxzxofl6rjmc,D. Gómez,Midfielder,e5p0ehyguld7egzhiedpdnc3w,e7i2wj9yoz8oc8w6kaknkt3bo,2025-05-25,38,18.0,13.185489860340528,31.133333333333333,21.142857142857142,13.885586909076755,34.42857142857143,52.16486486486486,51.77777777777778,19.0,True,67.5
59,bt40tdni85hiz1gtkw0b6qmfo,C. Baleba,Midfielder,e5p0ehyguld7egzhiedpdnc3w,e7i2wj9yoz8oc8w6kaknkt3bo,2025-05-25,38,38.27272727272727,16.95079778224451,78.18181818181819,35.666666666666664,11.443442705426587,81.46666666666667,52.16486486486486,51.77777777777778,37.0,False,67.5
60,cm7l7qimy4iysm1khmpc7u961,M. O'Riley,Striker,e5p0ehyguld7egzhiedpdnc3w,e7i2wj9yoz8oc8w6kaknkt3bo,2025-05-25,38,17.8,11.29788056509529,46.15,20.555555555555557,13.010679374182494,47.77777777777778,52.16486486486486,51.77777777777778,4.0,True,67.5
61,eikpw8bl1se3sj6hnsndi7zmc,J. Hinshelwood,Striker,e5p0ehyguld7egzhiedpdnc3w,e7i2wj9yoz8oc8w6kaknkt3bo,2025-05-25,38,36.08,16.260688792299053,70.24,39.27272727272727,15.627481621111631,76.9090909090909,52.16486486486486,51.77777777777778,41.0,False,67.5
62,1owa7aocy17d5jto9dddoegb8,J. Sanda,Midfielder,d5ydtvt96bv7fq04yqm2w2632,e720gu288fqplghkdcns8br4k,2025-05-25,38,9.0,,8.0,,,,48.94594594594595,47.28888888888889,6.0,True,38.2
63,448wxnlqhqqf2hcecwut90n6y,K. Sulemana,Midfielder,d5ydtvt96bv7fq04yqm2w2632,e720gu288fqplghkdcns8br4k,2025-05-25,38,12.48,8.573797291748855,53.08,13.75,9.401402216497475,57.75,48.94594594594595,47.28888888888889,16.0,False,38.2
64,44zyk38a8ffdjr5bmj355bt2h,F. Downes,Defender,d5ydtvt96bv7fq04yqm2w2632,e720gu288fqplghkdcns8br4k,2025-05-25,38,40.57692307692308,18.64869556172351,79.38461538461539,37.583333333333336,16.588376726619227,80.58333333333333,48.94594594594595,47.28888888888889,49.0,False,38.2
65,49vfeofafswzu1f6rekqjbjhm,L. Ugochukwu,Midfielder,d5ydtvt96bv7fq04yqm2w2632,e720gu288fqplghkdcns8br4k,2025-05-25,38,26.96,12.354081646700143,63.12,25.285714285714285,13.646236851959598,63.285714285714285,48.94594594594595,47.28888888888889,26.0,False,38.2
66,5kvheyy5rtzt0kh2zkk8cj696,Welington,Wing Back,d5ydtvt96bv7fq04yqm2w2632,e720gu288fqplghkdcns8br4k,2025-05-25,38,13.444444444444445,10.405660852525312,43.333333333333336,14.0,9.092121131323903,46.75,48.94594594594595,47.28888888888889,20.0,False,38.2
67,5mjnwh7z3nk3g8kipl6a69ses,J. Robinson,Midfielder,d5ydtvt96bv7fq04yqm2w2632,e720gu288fqplghkdcns8br4k,2025-05-25,38,6.333333333333333,3.214550253664318,18.666666666666668,4.0,,1.0,48.94594594594595,47.28888888888889,14.0,False,38.2
68,6yovfcug6e9hykfauqy0fq67d,A. Ramsdale,Goalkeeper,d5ydtvt96bv7fq04yqm2w2632,e720gu288fqplghkdcns8br4k,2025-05-25,38,36.37931034482759,8.516428632369692,90.0,37.46153846153846,6.789886899099581,90.0,48.94594594594595,47.28888888888889,32.0,False,38.2
69,7gaf68yeu28zp80kkb0tqgpd6,C. Archer,Midfielder,d5ydtvt96bv7fq04yqm2w2632,e720gu288fqplghkdcns8br4k,2025-05-25,38,7.088235294117647,4.337068183439993,41.794117647058826,7.411764705882353,4.704503474456839,39.0,48.94594594594595,47.28888888888889,6.0,True,38.2
70,7wh91ajt4v3w9kfdpp5hf5mmt,P. Onuachu,Striker,d5ydtvt96bv7fq04yqm2w2632,e720gu288fqplghkdcns8br4k,2025-05-25,38,10.625,8.570995071853625,42.666666666666664,13.090909090909092,8.54932214218818,54.27272727272727,48.94594594594595,47.28888888888889,6.0,True,38.2
71,9niqvxfgy02wzphokpoh6u66t,C. Taylor,Defender,d5ydtvt96bv7fq04yqm2w2632,e720gu288fqplghkdcns8br4k,2025-05-25,38,20.857142857142858,21.896944774926716,37.57142857142857,18.6,21.582400237230335,34.4,48.94594594594595,47.28888888888889,46.0,False,38.2
