competition_id,competition_name,tourney_cal_id,tourney_cal_name,match_id,match_date,team_id,team_name,opponent_id,home,accuratePass,blockedScoringAtt,cleanSheet,cornerTaken,fkFoulWon,fkFoulLost,goalAssist,goalKicks,goals,goalsConceded,lostCorners,midfielderGoals,ownGoals,penGoalsConceded,penaltyConceded,penaltySave,penaltyWon,possessionPercentage,saves,secondYellow,shotOffTarget,subsMade,totalClearance,totalOffside,totalPass,totalScoringAtt,totalSubOn,totalTackle,totalThrows,totalYellowCard,totalRedCard,wonCorners,wonTackle,penaltyFaced,rescindedRedCard,accurateBackZonePass,accurateCornersIntobox,accurateCross,accurateCrossNocorner,accurateFwdZonePass,accurateGoalKicks,accurateKeeperThrows,accurateLaunches,accurateLayoffs,accurateLongBalls,accurateThroughBall,accurateThrows,aerialLost,aerialWon,attBxCentre,attBxLeft,attBxRight,attCmissHigh,attCmissHighLeft,attCmissHighRight,attCmissLeft,attCmissRight,attObxCentre,attObxLeft,attObxRight,attObxdLeft,attObxdRight,attCorner,attFastbreak,attFreekickGoal,attFreekickMiss,attFreekickPost,attFreekickTarget,attFreekickTotal,attGoalHighCentre,attGoalHighLeft,attGoalHighRight,attGoalLowCentre,attGoalLowLeft,attGoalLowRight,attHdGoal,attHdMiss,attHdPost,attHdTarget,attHdTotal,attIboxBlocked,attIboxGoal,attIboxMiss,attIboxPost,attIboxTarget,attIboxOwnGoal,attOboxOwnGoal,attLfGoal,attLfTarget,attLfTotal,attLgCentre,attLgLeft,attLgRight,attMissHigh,attMissHighLeft,attMissHighRight,attMissLeft,attMissRight,attOboxBlocked,attOboxGoal,attOboxMiss,attOboxPost,attOboxTarget,attObpGoal,attOneOnOne,attOpenplay,attPenGoal,attPenMiss,attPenPost,attPenTarget,attPostHigh,attPostLeft,attPostRight,attRfGoal,attRfTarget,attRfTotal,attSetpiece,attSvHighCentre,attSvHighLeft,attSvHighRight,attSvLowCentre,attSvLowLeft,attSvLowRight,attemptsIbox,attemptsObox,attemptsConcededIbox,attemptsConcededObox,backPass,ballRecovery,challengeLost,clearanceOffLine,contentiousDecision,crossNotClaimed,crosses18yard,crosses18yardplus,dangerousPlay,defenderGoals,dispossessed,diveCatch,diveSave,duelLost,duelWon,effectiveClearance,effectiveHeadClearance,errorLeadToGoal,errorLeadToShot,finalThirdEntries,firstHalfGoals,formationUsed,forwardGoals,fouledFinalThird,goalAssistIntentional,goalsConcededIbox,goalsConcededObox,goodHighClaim,goalsOpenplay,handBall,headClearance,interception,interceptionsInBox,keeperThrows,lastManTackle,longPassOwnToOpp,longPassOwnToOppSuccess,offsideProvoked,offtargetAttAssist,ontargetAttAssist,ontargetScoringAtt,outfielderBlock,ownGoalAccrued,passesLeft,passesRight,postScoringAtt,punches,ptsDroppedWinningPos,ptsGainedLosingPos,savedIbox,savedObox,savedSetpiece,sixSecondViolation,sixYardBlock,standCatch,standSave,totalAttackingPass,totalAttAssist,totalBackZonePass,totalContest,totalCornersIntobox,totalCross,totalCrossNocorner,totalFastbreak,totalFwdZonePass,totalHighClaim,totalLaunches,totalLayoffs,totalLongBalls,totalThroughBall,touches,touchesInOppBox,turnover,wonContest,totalFlickOn,accurateFlickOn,totalChippedPass,accurateChippedPass,blockedCross,shieldBallOop,foulThrowIn,effectiveBlockedCross,totalPullBack,accuratePullBack,totalKeeperSweeper,accurateKeeperSweeper,goalAssistOpenplay,goalAssistSetplay,attAssistOpenplay,attAssistSetplay,overrun,interceptionWon,bigChanceCreated,bigChanceMissed,bigChanceScored,unsuccessfulTouch,fwdPass,backwardPass,leftsidePass,rightsidePass,successfulFinalThirdPasses,totalFinalThirdPasses,divingSave,possWonDef3rd,possWonMid3rd,possWonAtt3rd,possLostAll,possLostCtrl,goalFastbreak,shotFastbreak,penAreaEntries,hitWoodwork,goalAssistDeadball,freekickCross,accurateFreekickCross,openPlayPass,successfulOpenPlayPass,attemptedTackleFoul,blockedPass,failedToBlock,putThrough,successfulPutThrough,assistPassLost,assistBlockedShot,assistAttemptSaved,assistPost,assistFreeKickWon,assistHandballWon,assistOwnGoal,assistPenaltyWon,shotsConcOnfield,subsGoals,keeperGoals
2kwbbcootiqqgmrzs6o5inle5,Premier League,9n12waklv005j8r32sfjj2eqc,2024/2025,azwbyivnkpbe5i6dc5ho2azv8,2024-11-02Z,4dsgumo7d4zupm2ugsvm4zm4d,Arsenal,7vn2i2kd35zuetw6b38gw9jsz,False,433.0,3.0,0.0,6.0,16.0,18.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,63.9,3.0,0.0,6.0,5.0,18.0,0.0,502.0,10.0,0.0,17.0,17.0,4.0,0.0,6.0,10.0,0.0,0.0,176.0,3.0,7.0,4.0,264.0,1.0,8.0,1.0,2.0,16.0,1.0,15.0,19.0,14.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,3.0,7.0,2.0,0.0,51.0,6.0,0.0,0.0,0.0,13.0,4.0,0.0,0.0,13.0,0.0,0.0,65.0,50.0,18.0,14.0,0.0,0.0,58.0,0.0,442,0.0,4.0,0.0,1.0,0.0,2.0,0.0,0.0,14.0,6.0,0.0,8.0,0.0,54.0,32.0,0.0,5.0,4.0,1.0,3.0,0.0,82.0,82.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,191.0,13.0,6.0,27.0,21.0,0.0,338.0,2.0,14.0,2.0,35.0,2.0,702.0,31.0,0.0,3.0,0.0,0.0,29.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,8.0,1.0,1.0,6.0,1.0,1.0,0.0,13.0,149.0,74.0,153.0,126.0,142.0,177.0,2.0,16.0,21.0,6.0,128.0,128.0,0.0,0.0,41.0,0.0,0.0,4.0,1.0,487.0,420.0,10.0,13.0,0.0,22.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2kwbbcootiqqgmrzs6o5inle5,Premier League,9n12waklv005j8r32sfjj2eqc,2024/2025,atrn47w93sszyv6t12spd4oic,2024-10-27Z,4dsgumo7d4zupm2ugsvm4zm4d,Arsenal,c8h9bw1l82s06h77xxrelzhur,True,306.0,2.0,0.0,1.0,14.0,14.0,2.0,6.0,2.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,44.7,2.0,0.0,4.0,4.0,24.0,2.0,383.0,9.0,0.0,17.0,15.0,2.0,0.0,1.0,11.0,0.0,0.0,140.0,0.0,3.0,3.0,169.0,6.0,2.0,4.0,6.0,21.0,0.0,9.0,11.0,18.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,5.0,4.0,0.0,42.0,9.0,0.0,0.0,0.0,6.0,4.0,0.0,0.0,10.0,0.0,0.0,50.0,55.0,24.0,15.0,0.0,1.0,41.0,2.0,442,0.0,3.0,2.0,2.0,0.0,1.0,1.0,0.0,15.0,7.0,2.0,2.0,0.0,52.0,24.0,0.0,4.0,4.0,3.0,2.0,0.0,50.0,78.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,156.0,12.0,1.0,13.0,12.0,0.0,240.0,1.0,22.0,6.0,46.0,0.0,557.0,33.0,0.0,6.0,4.0,0.0,29.0,18.0,4.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,1.0,5.0,1.0,1.0,7.0,2.0,0.0,2.0,17.0,133.0,67.0,79.0,104.0,98.0,132.0,1.0,16.0,13.0,5.0,129.0,129.0,0.0,0.0,25.0,0.0,1.0,2.0,2.0,359.0,289.0,7.0,8.0,0.0,14.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2kwbbcootiqqgmrzs6o5inle5,Premier League,9n12waklv005j8r32sfjj2eqc,2024/2025,atrn47w93sszyv6t12spd4oic,2024-10-27Z,c8h9bw1l82s06h77xxrelzhur,Liverpool,4dsgumo7d4zupm2ugsvm4zm4d,False,387.0,2.0,0.0,3.0,14.0,14.0,2.0,9.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,55.3,1.0,0.0,3.0,4.0,21.0,1.0,466.0,9.0,0.0,16.0,20.0,2.0,0.0,3.0,9.0,0.0,0.0,202.0,1.0,3.0,2.0,188.0,8.0,3.0,4.0,3.0,20.0,1.0,18.0,18.0,11.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5.0,4.0,5.0,4.0,0.0,35.0,6.0,0.0,0.0,0.0,10.0,9.0,0.0,1.0,13.0,0.0,0.0,55.0,50.0,21.0,13.0,0.0,0.0,52.0,1.0,4231,0.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,13.0,5.0,0.0,3.0,0.0,65.0,26.0,0.0,1.0,5.0,4.0,2.0,0.0,56.0,60.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,226.0,13.0,3.0,24.0,21.0,2.0,264.0,0.0,25.0,3.0,61.0,1.0,645.0,27.0,0.0,9.0,6.0,2.0,42.0,20.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,5.0,2.0,0.0,2.0,12.0,157.0,70.0,121.0,118.0,117.0,144.0,0.0,17.0,11.0,3.0,132.0,132.0,1.0,1.0,31.0,0.0,0.0,2.0,1.0,440.0,364.0,7.0,7.0,0.0,19.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2kwbbcootiqqgmrzs6o5inle5,Premier League,9n12waklv005j8r32sfjj2eqc,2024/2025,axig72q0qgka6v67c4lgfdqfo,2024-10-27Z,4txjdaqveermfryvbfrr4taf7,West Ham,6eqit8ye8aomdsrrq0hk3v7gh,True,318.0,1.0,0.0,6.0,6.0,6.0,1.0,7.0,2.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,42.5,4.0,0.0,8.0,5.0,40.0,3.0,393.0,12.0,0.0,11.0,14.0,5.0,0.0,6.0,5.0,0.0,0.0,168.0,2.0,6.0,4.0,156.0,6.0,3.0,5.0,7.0,24.0,0.0,11.0,15.0,13.0,5.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,0.0,0.0,4.0,1.0,2.0,7.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,1.0,10.0,8.0,0.0,57.0,7.0,0.0,1.0,0.0,14.0,3.0,0.0,0.0,13.0,0.0,0.0,46.0,40.0,40.0,16.0,0.0,1.0,42.0,0.0,4231,0.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,16.0,12.0,2.0,3.0,1.0,45.0,34.0,0.0,7.0,3.0,3.0,5.0,0.0,41.0,84.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,190.0,16.0,6.0,23.0,17.0,2.0,226.0,1.0,15.0,7.0,41.0,2.0,596.0,30.0,0.0,10.0,11.0,7.0,34.0,19.0,3.0,0.0,0.0,3.0,2.0,2.0,1.0,0.0,1.0,0.0,7.0,2.0,0.0,12.0,3.0,2.0,2.0,13.0,142.0,46.0,97.0,108.0,79.0,118.0,3.0,21.0,24.0,7.0,130.0,130.0,0.0,2.0,31.0,0.0,0.0,0.0,0.0,374.0,303.0,5.0,6.0,0.0,22.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2kwbbcootiqqgmrzs6o5inle5,Premier League,9n12waklv005j8r32sfjj2eqc,2024/2025,axig72q0qgka6v67c4lgfdqfo,2024-10-27Z,6eqit8ye8aomdsrrq0hk3v7gh,Man Utd,4txjdaqveermfryvbfrr4taf7,False,451.0,6.0,0.0,5.0,6.0,7.0,1.0,6.0,1.0,2.0,6.0,1.0,0.0,1.0,1.0,0.0,0.0,57.5,1.0,0.0,7.0,3.0,27.0,3.0,538.0,18.0,0.0,19.0,24.0,1.0,0.0,5.0,11.0,1.0,0.0,206.0,1.0,6.0,5.0,251.0,6.0,6.0,1.0,21.0,25.0,3.0,23.0,13.0,15.0,5.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,8.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,4.0,1.0,1.0,5.0,1.0,2.0,0.0,0.0,0.0,3.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,3.0,5.0,0.0,1.0,0.0,2.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,10.0,8.0,11.0,1.0,0.0,48.0,10.0,0.0,0.0,0.0,8.0,9.0,0.0,0.0,4.0,0.0,0.0,40.0,46.0,27.0,11.0,1.0,0.0,67.0,0.0,4231,0.0,3.0,0.0,2.0,0.0,1.0,0.0,1.0,11.0,6.0,2.0,6.0,0.0,61.0,39.0,0.0,7.0,7.0,5.0,1.0,0.0,75.0,77.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14.0,232.0,14.0,5.0,24.0,19.0,3.0,330.0,1.0,13.0,22.0,48.0,6.0,742.0,33.0,0.0,7.0,1.0,0.0,54.0,26.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,1.0,0.0,6.0,5.0,4.0,1.0,12.0,173.0,90.0,135.0,140.0,120.0,159.0,0.0,18.0,22.0,1.0,132.0,132.0,0.0,3.0,34.0,1.0,0.0,2.0,1.0,523.0,436.0,4.0,12.0,0.0,21.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2kwbbcootiqqgmrzs6o5inle5,Premier League,9n12waklv005j8r32sfjj2eqc,2024/2025,avrblfxntqy73qcsyycfvhfys,2024-10-27Z,1c8m2ko0wxq1asfkuykurdr0y,Crystal Palace,22doj4sgsocqpxw45h607udje,True,159.0,1.0,1.0,8.0,12.0,16.0,1.0,9.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,33.6,3.0,0.0,7.0,3.0,33.0,4.0,247.0,14.0,0.0,32.0,13.0,4.0,0.0,8.0,19.0,0.0,0.0,40.0,1.0,6.0,5.0,125.0,4.0,3.0,6.0,4.0,24.0,0.0,13.0,15.0,21.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,0.0,3.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,3.0,1.0,0.0,2.0,1.0,1.0,0.0,4.0,0.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,7.0,7.0,8.0,3.0,0.0,68.0,9.0,0.0,0.0,0.0,14.0,8.0,0.0,0.0,12.0,0.0,0.0,59.0,69.0,33.0,20.0,0.0,0.0,65.0,1.0,3421,1.0,3.0,1.0,0.0,0.0,2.0,1.0,0.0,20.0,11.0,0.0,3.0,0.0,55.0,24.0,0.0,3.0,5.0,6.0,3.0,0.0,49.0,39.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,53.0,11.0,5.0,29.0,24.0,0.0,223.0,2.0,28.0,4.0,65.0,1.0,485.0,24.0,0.0,4.0,9.0,4.0,20.0,7.0,5.0,1.0,0.0,5.0,2.0,1.0,0.0,0.0,1.0,0.0,6.0,1.0,3.0,11.0,1.0,0.0,1.0,12.0,117.0,26.0,59.0,45.0,81.0,137.0,1.0,17.0,23.0,13.0,149.0,149.0,0.0,0.0,38.0,0.0,0.0,2.0,1.0,216.0,141.0,11.0,15.0,0.0,25.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2kwbbcootiqqgmrzs6o5inle5,Premier League,9n12waklv005j8r32sfjj2eqc,2024/2025,avrblfxntqy73qcsyycfvhfys,2024-10-27Z,22doj4sgsocqpxw45h607udje,Tottenham,1c8m2ko0wxq1asfkuykurdr0y,False,419.0,4.0,0.0,8.0,16.0,12.0,0.0,12.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,66.4,5.0,0.0,4.0,4.0,22.0,1.0,517.0,11.0,0.0,19.0,18.0,4.0,0.0,8.0,14.0,0.0,0.0,229.0,1.0,5.0,4.0,195.0,12.0,7.0,2.0,10.0,24.0,0.0,14.0,21.0,15.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,8.0,3.0,7.0,7.0,0.0,58.0,4.0,0.0,0.0,0.0,13.0,8.0,0.0,0.0,16.0,0.0,0.0,69.0,59.0,22.0,11.0,1.0,1.0,52.0,0.0,433,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,11.0,10.0,2.0,7.0,0.0,55.0,39.0,0.0,1.0,5.0,3.0,1.0,0.0,69.0,55.0,1.0,2.0,0.0,0.0,3.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,6.0,273.0,25.0,6.0,28.0,22.0,0.0,272.0,2.0,10.0,10.0,45.0,2.0,742.0,25.0,0.0,9.0,5.0,0.0,34.0,17.0,3.0,2.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,10.0,2.0,2.0,0.0,7.0,203.0,55.0,127.0,132.0,98.0,135.0,3.0,34.0,15.0,2.0,166.0,166.0,0.0,0.0,43.0,1.0,0.0,1.0,0.0,482.0,384.0,5.0,8.0,0.0,28.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2kwbbcootiqqgmrzs6o5inle5,Premier League,9n12waklv005j8r32sfjj2eqc,2024/2025,avd5izjtdvnw7u93xb8xbvk0k,2024-10-27Z,9q0arba2kbnywth8bkxlhgmdr,Chelsea,7vn2i2kd35zuetw6b38gw9jsz,True,388.0,4.0,0.0,7.0,15.0,13.0,2.0,8.0,2.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,50.4,1.0,0.0,6.0,4.0,23.0,2.0,459.0,17.0,0.0,12.0,12.0,6.0,0.0,7.0,8.0,0.0,0.0,177.0,1.0,5.0,4.0,216.0,6.0,1.0,3.0,5.0,26.0,1.0,10.0,14.0,13.0,7.0,2.0,3.0,0.0,0.0,0.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,3.0,3.0,2.0,3.0,1.0,3.0,0.0,0.0,1.0,4.0,10.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,12.0,5.0,9.0,2.0,0.0,52.0,6.0,1.0,2.0,0.0,10.0,3.0,0.0,0.0,6.0,0.0,0.0,46.0,47.0,23.0,13.0,0.0,0.0,65.0,1.0,4231,1.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,13.0,16.0,1.0,2.0,0.0,64.0,29.0,0.0,5.0,9.0,7.0,4.0,0.0,56.0,55.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,196.0,14.0,7.0,20.0,13.0,3.0,283.0,1.0,22.0,5.0,62.0,3.0,651.0,31.0,0.0,7.0,4.0,1.0,24.0,14.0,2.0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,2.0,0.0,12.0,0.0,2.0,16.0,1.0,0.0,1.0,11.0,133.0,62.0,138.0,126.0,115.0,146.0,0.0,15.0,20.0,10.0,117.0,117.0,1.0,2.0,22.0,1.0,0.0,0.0,0.0,431.0,365.0,7.0,11.0,0.0,18.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2kwbbcootiqqgmrzs6o5inle5,Premier League,9n12waklv005j8r32sfjj2eqc,2024/2025,avd5izjtdvnw7u93xb8xbvk0k,2024-10-27Z,7vn2i2kd35zuetw6b38gw9jsz,Newcastle,9q0arba2kbnywth8bkxlhgmdr,False,362.0,3.0,0.0,4.0,13.0,16.0,1.0,7.0,1.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,49.6,5.0,0.0,5.0,5.0,15.0,1.0,450.0,11.0,0.0,13.0,21.0,3.0,0.0,4.0,8.0,0.0,0.0,228.0,3.0,6.0,3.0,140.0,7.0,12.0,4.0,4.0,26.0,0.0,20.0,13.0,14.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,4.0,2.0,1.0,4.0,0.0,2.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,9.0,2.0,12.0,5.0,0.0,50.0,7.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,8.0,0.0,0.0,47.0,46.0,15.0,5.0,1.0,1.0,64.0,1.0,433,1.0,2.0,1.0,2.0,0.0,2.0,1.0,1.0,5.0,6.0,0.0,12.0,0.0,57.0,30.0,0.0,4.0,5.0,3.0,4.0,0.0,45.0,45.0,0.0,3.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,255.0,10.0,4.0,11.0,7.0,0.0,206.0,2.0,22.0,5.0,56.0,2.0,618.0,24.0,0.0,6.0,4.0,1.0,38.0,17.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,0.0,5.0,3.0,1.0,6.0,2.0,2.0,1.0,16.0,170.0,57.0,121.0,102.0,76.0,122.0,3.0,19.0,16.0,2.0,124.0,124.0,0.0,0.0,22.0,0.0,0.0,1.0,1.0,427.0,344.0,7.0,6.0,0.0,18.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2kwbbcootiqqgmrzs6o5inle5,Premier League,9n12waklv005j8r32sfjj2eqc,2024/2025,aw5h4s7bnrhkee5na9pxp4cno,2024-10-26Z,ehd2iemqmschhj2ec0vayztzz,Everton,hzqh7z0mdl3v7gwete66syxp,True,304.0,2.0,0.0,4.0,8.0,8.0,1.0,11.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,39.9,2.0,0.0,3.0,4.0,26.0,4.0,383.0,10.0,0.0,19.0,19.0,1.0,0.0,4.0,12.0,0.0,0.0,172.0,0.0,6.0,6.0,138.0,8.0,6.0,9.0,6.0,19.0,0.0,15.0,8.0,18.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3.0,6.0,2.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,8.0,2.0,7.0,7.0,0.0,50.0,7.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,10.0,0.0,0.0,38.0,52.0,26.0,10.0,0.0,2.0,62.0,0.0,4231,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,10.0,8.0,1.0,6.0,0.0,59.0,32.0,0.0,3.0,7.0,5.0,2.0,0.0,42.0,49.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,197.0,13.0,3.0,17.0,14.0,0.0,203.0,0.0,27.0,6.0,51.0,0.0,565.0,17.0,0.0,7.0,10.0,4.0,27.0,14.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,9.0,0.0,0.0,8.0,1.0,0.0,1.0,15.0,150.0,57.0,89.0,87.0,74.0,114.0,1.0,27.0,11.0,2.0,129.0,129.0,0.0,0.0,32.0,1.0,0.0,2.0,1.0,359.0,287.0,3.0,9.0,0.0,19.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
